,Id,file_id,words
18097,s47,09_1042.xml,"[0, 1079, 3, 0, 4033]"
18098,s47,09_1042.xml,"[1079, 3, 0, 4033, 42]"
18099,s47,09_1042.xml,"[3, 0, 4033, 42, 201534]"
18100,s47,09_1042.xml,"[0, 4033, 42, 201534, 19]"
18101,s47,09_1042.xml,"[4033, 42, 201534, 19, 41]"
18102,s47,09_1042.xml,"[42, 201534, 19, 41, 33]"
18103,s47,09_1042.xml,"[201534, 19, 41, 33, 201534]"
18104,s47,09_1042.xml,"[19, 41, 33, 201534, 32]"
18105,s47,09_1042.xml,"[41, 33, 201534, 32, 4]"
18106,s47,09_1042.xml,"[33, 201534, 32, 4, 30]"
18107,s47,09_1042.xml,"[201534, 32, 4, 30, 10035]"
18108,s47,09_1042.xml,"[32, 4, 30, 10035, 200]"
18109,s47,09_1042.xml,"[4, 30, 10035, 200, 4]"
18110,s47,09_1042.xml,"[30, 10035, 200, 4, 44]"
18111,s47,09_1042.xml,"[10035, 200, 4, 44, 201534]"
18112,s47,09_1042.xml,"[200, 4, 44, 201534, 2]"
18113,s48,09_1042.xml,"[18, 16, 12, 39, 52]"
18114,s48,09_1042.xml,"[16, 12, 39, 52, 39871]"
18115,s48,09_1042.xml,"[12, 39, 52, 39871, 1267]"
18116,s48,09_1042.xml,"[39, 52, 39871, 1267, 10]"
18117,s48,09_1042.xml,"[52, 39871, 1267, 10, 17342]"
18118,s48,09_1042.xml,"[39871, 1267, 10, 17342, 3631]"
18119,s48,09_1042.xml,"[1267, 10, 17342, 3631, 6]"
18120,s48,09_1042.xml,"[10, 17342, 3631, 6, 0]"
18121,s48,09_1042.xml,"[17342, 3631, 6, 0, 2958]"
18122,s48,09_1042.xml,"[3631, 6, 0, 2958, 3]"
18123,s48,09_1042.xml,"[6, 0, 2958, 3, 182408]"
18124,s48,09_1042.xml,"[0, 2958, 3, 182408, 2163]"
18125,s48,09_1042.xml,"[2958, 3, 182408, 2163, 134]"
18126,s48,09_1042.xml,"[3, 182408, 2163, 134, 8826]"
18127,s48,09_1042.xml,"[182408, 2163, 134, 8826, 1219]"
18128,s48,09_1042.xml,"[2163, 134, 8826, 1219, 21]"
18129,s48,09_1042.xml,"[134, 8826, 1219, 21, 179]"
18130,s48,09_1042.xml,"[8826, 1219, 21, 179, 3]"
18131,s48,09_1042.xml,"[1219, 21, 179, 3, 201534]"
18132,s49,09_1042.xml,"[201534, 18, 4582, 12, 201534]"
18133,s49,09_1042.xml,"[18, 4582, 12, 201534, 1227]"
18134,s49,09_1042.xml,"[4582, 12, 201534, 1227, 3]"
18135,s49,09_1042.xml,"[12, 201534, 1227, 3, 5064]"
18136,s49,09_1042.xml,"[201534, 1227, 3, 5064, 6]"
18137,s49,09_1042.xml,"[1227, 3, 5064, 6, 6476]"
18138,s49,09_1042.xml,"[3, 5064, 6, 6476, 3]"
18139,s49,09_1042.xml,"[5064, 6, 6476, 3, 2696]"
18140,s49,09_1042.xml,"[6, 6476, 3, 2696, 649]"
18141,s49,09_1042.xml,"[6476, 3, 2696, 649, 54]"
18142,s49,09_1042.xml,"[3, 2696, 649, 54, 36]"
18143,s49,09_1042.xml,"[2696, 649, 54, 36, 1210]"
18144,s49,09_1042.xml,"[649, 54, 36, 1210, 130]"
18145,s49,09_1042.xml,"[54, 36, 1210, 130, 110527]"
18146,s49,09_1042.xml,"[36, 1210, 130, 110527, 5883]"
18147,s49,09_1042.xml,"[1210, 130, 110527, 5883, 6380]"
18148,s49,09_1042.xml,"[130, 110527, 5883, 6380, 610]"
18149,s49,09_1042.xml,"[110527, 5883, 6380, 610, 25]"
18150,s49,09_1042.xml,"[5883, 6380, 610, 25, 2158]"
18151,s49,09_1042.xml,"[6380, 610, 25, 2158, 130]"
18152,s49,09_1042.xml,"[610, 25, 2158, 130, 201534]"
18153,s49,09_1042.xml,"[25, 2158, 130, 201534, 12]"
18154,s49,09_1042.xml,"[2158, 130, 201534, 12, 414]"
18155,s49,09_1042.xml,"[130, 201534, 12, 414, 30]"
18156,s49,09_1042.xml,"[201534, 12, 414, 30, 201534]"
18157,s50,09_1042.xml,"[201534, 0, 5789, 3, 891]"
18158,s50,09_1042.xml,"[0, 5789, 3, 891, 4]"
18159,s50,09_1042.xml,"[5789, 3, 891, 4, 1574]"
18160,s50,09_1042.xml,"[3, 891, 4, 1574, 98]"
18161,s50,09_1042.xml,"[891, 4, 1574, 98, 49121]"
18162,s50,09_1042.xml,"[4, 1574, 98, 49121, 201534]"
18163,s50,09_1042.xml,"[1574, 98, 49121, 201534, 451]"
18164,s50,09_1042.xml,"[98, 49121, 201534, 451, 21]"
18165,s50,09_1042.xml,"[49121, 201534, 451, 21, 0]"
18166,s50,09_1042.xml,"[201534, 451, 21, 0, 50]"
18167,s50,09_1042.xml,"[451, 21, 0, 50, 139]"
18168,s50,09_1042.xml,"[21, 0, 50, 139, 2510]"
18169,s50,09_1042.xml,"[0, 50, 139, 2510, 202]"
18170,s50,09_1042.xml,"[50, 139, 2510, 202, 3]"
18171,s50,09_1042.xml,"[139, 2510, 202, 3, 1574]"
18172,s50,09_1042.xml,"[2510, 202, 3, 1574, 13]"
18173,s50,09_1042.xml,"[202, 3, 1574, 13, 176]"
18174,s50,09_1042.xml,"[3, 1574, 13, 176, 107]"
18175,s50,09_1042.xml,"[1574, 13, 176, 107, 584]"
18176,s50,09_1042.xml,"[13, 176, 107, 584, 201534]"
18177,s50,09_1042.xml,"[176, 107, 584, 201534, 201534]"
18178,s50,09_1042.xml,"[107, 584, 201534, 201534, 13]"
18179,s50,09_1042.xml,"[584, 201534, 201534, 13, 0]"
18180,s50,09_1042.xml,"[201534, 201534, 13, 0, 1521]"
18181,s50,09_1042.xml,"[201534, 13, 0, 1521, 201534]"
18182,s50,09_1042.xml,"[13, 0, 1521, 201534, 0]"
18183,s50,09_1042.xml,"[0, 1521, 201534, 0, 5064]"
18184,s50,09_1042.xml,"[1521, 201534, 0, 5064, 3]"
18185,s50,09_1042.xml,"[201534, 0, 5064, 3, 49121]"
18186,s50,09_1042.xml,"[0, 5064, 3, 49121, 6891]"
18187,s50,09_1042.xml,"[5064, 3, 49121, 6891, 15]"
18188,s50,09_1042.xml,"[3, 49121, 6891, 15, 2056]"
18189,s50,09_1042.xml,"[49121, 6891, 15, 2056, 3952]"
18190,s50,09_1042.xml,"[6891, 15, 2056, 3952, 6]"
18191,s50,09_1042.xml,"[15, 2056, 3952, 6, 11554]"
18192,s50,09_1042.xml,"[2056, 3952, 6, 11554, 12]"
18193,s50,09_1042.xml,"[3952, 6, 11554, 12, 0]"
18194,s50,09_1042.xml,"[6, 11554, 12, 0, 201534]"
18195,s50,09_1042.xml,"[11554, 12, 0, 201534, 1196]"
18196,s50,09_1042.xml,"[12, 0, 201534, 1196, 674]"
18197,s50,09_1042.xml,"[0, 201534, 1196, 674, 1153]"
18198,s50,09_1042.xml,"[201534, 1196, 674, 1153, 119]"
18199,s50,09_1042.xml,"[1196, 674, 1153, 119, 36]"
18200,s50,09_1042.xml,"[674, 1153, 119, 36, 3559]"
18201,s50,09_1042.xml,"[1153, 119, 36, 3559, 0]"
18202,s50,09_1042.xml,"[119, 36, 3559, 0, 1746]"
18203,s50,09_1042.xml,"[36, 3559, 0, 1746, 3]"
18204,s50,09_1042.xml,"[3559, 0, 1746, 3, 0]"
18205,s50,09_1042.xml,"[0, 1746, 3, 0, 2074]"
18206,s50,09_1042.xml,"[1746, 3, 0, 2074, 46]"
18207,s50,09_1042.xml,"[3, 0, 2074, 46, 0]"
18208,s50,09_1042.xml,"[0, 2074, 46, 0, 20231]"
18209,s50,09_1042.xml,"[2074, 46, 0, 20231, 46]"
18210,s50,09_1042.xml,"[46, 0, 20231, 46, 830]"
18211,s50,09_1042.xml,"[0, 20231, 46, 830, 3429]"
18212,s50,09_1042.xml,"[20231, 46, 830, 3429, 3]"
18213,s50,09_1042.xml,"[46, 830, 3429, 3, 0]"
18214,s50,09_1042.xml,"[830, 3429, 3, 0, 1705]"
18215,s50,09_1042.xml,"[3429, 3, 0, 1705, 615]"
18216,s50,09_1042.xml,"[3, 0, 1705, 615, 201534]"
18217,s51,09_1042.xml,"[201534, 0, 3072, 1073, 21]"
18218,s51,09_1042.xml,"[0, 3072, 1073, 21, 179]"
18219,s51,09_1042.xml,"[3072, 1073, 21, 179, 3]"
18220,s51,09_1042.xml,"[1073, 21, 179, 3, 201534]"
18221,s51,09_1042.xml,"[21, 179, 3, 201534, 5]"
18222,s51,09_1042.xml,"[179, 3, 201534, 5, 201534]"
18223,s51,09_1042.xml,"[3, 201534, 5, 201534, 6]"
18224,s51,09_1042.xml,"[201534, 5, 201534, 6, 1153]"
18225,s51,09_1042.xml,"[5, 201534, 6, 1153, 4]"
18226,s51,09_1042.xml,"[201534, 6, 1153, 4, 0]"
18227,s51,09_1042.xml,"[6, 1153, 4, 0, 201534]"
18228,s51,09_1042.xml,"[1153, 4, 0, 201534, 3250]"
18229,s51,09_1042.xml,"[4, 0, 201534, 3250, 10]"
18230,s51,09_1042.xml,"[0, 201534, 3250, 10, 4414]"
18231,s51,09_1042.xml,"[201534, 3250, 10, 4414, 5064]"
18232,s51,09_1042.xml,"[3250, 10, 4414, 5064, 119]"
18233,s51,09_1042.xml,"[10, 4414, 5064, 119, 36]"
18234,s51,09_1042.xml,"[4414, 5064, 119, 36, 2617]"
18235,s51,09_1042.xml,"[5064, 119, 36, 2617, 7]"
18236,s51,09_1042.xml,"[119, 36, 2617, 7, 2202]"
18237,s51,09_1042.xml,"[36, 2617, 7, 2202, 4]"
18238,s51,09_1042.xml,"[2617, 7, 2202, 4, 0]"
18239,s51,09_1042.xml,"[7, 2202, 4, 0, 1547]"
18240,s51,09_1042.xml,"[2202, 4, 0, 1547, 518]"
18241,s51,09_1042.xml,"[4, 0, 1547, 518, 4641]"
18242,s51,09_1042.xml,"[0, 1547, 518, 4641, 4]"
18243,s51,09_1042.xml,"[1547, 518, 4641, 4, 201534]"
18244,s51,09_1042.xml,"[518, 4641, 4, 201534, 0]"
18245,s51,09_1042.xml,"[4641, 4, 201534, 0, 1079]"
18246,s51,09_1042.xml,"[4, 201534, 0, 1079, 3]"
18247,s51,09_1042.xml,"[201534, 0, 1079, 3, 0]"
18248,s51,09_1042.xml,"[0, 1079, 3, 0, 4033]"
18249,s51,09_1042.xml,"[1079, 3, 0, 4033, 5]"
18250,s51,09_1042.xml,"[3, 0, 4033, 5, 201534]"
18251,s51,09_1042.xml,"[0, 4033, 5, 201534, 0]"
18252,s51,09_1042.xml,"[4033, 5, 201534, 0, 55380]"
18253,s51,09_1042.xml,"[5, 201534, 0, 55380, 3]"
18254,s51,09_1042.xml,"[201534, 0, 55380, 3, 0]"
18255,s51,09_1042.xml,"[0, 55380, 3, 0, 4490]"
18256,s51,09_1042.xml,"[55380, 3, 0, 4490, 1549]"
18257,s51,09_1042.xml,"[3, 0, 4490, 1549, 4]"
18258,s51,09_1042.xml,"[0, 4490, 1549, 4, 9278]"
18259,s51,09_1042.xml,"[4490, 1549, 4, 9278, 830]"
18260,s51,09_1042.xml,"[1549, 4, 9278, 830, 46]"
18261,s51,09_1042.xml,"[4, 9278, 830, 46, 17342]"
18262,s51,09_1042.xml,"[9278, 830, 46, 17342, 19006]"
18263,s51,09_1042.xml,"[830, 46, 17342, 19006, 4]"
18264,s51,09_1042.xml,"[46, 17342, 19006, 4, 0]"
18265,s51,09_1042.xml,"[17342, 19006, 4, 0, 201534]"
18266,s52,09_1042.xml,"[201534, 6380, 201534, 13, 676]"
18267,s52,09_1042.xml,"[6380, 201534, 13, 676, 107]"
18268,s52,09_1042.xml,"[201534, 13, 676, 107, 201534]"
18269,s52,09_1042.xml,"[13, 676, 107, 201534, 51514]"
18270,s52,09_1042.xml,"[676, 107, 201534, 51514, 4]"
18271,s52,09_1042.xml,"[107, 201534, 51514, 4, 1949]"
18272,s52,09_1042.xml,"[201534, 51514, 4, 1949, 14618]"
18273,s52,09_1042.xml,"[51514, 4, 1949, 14618, 26]"
18274,s52,09_1042.xml,"[4, 1949, 14618, 26, 3250]"
18275,s52,09_1042.xml,"[1949, 14618, 26, 3250, 6]"
18276,s52,09_1042.xml,"[14618, 26, 3250, 6, 0]"
18277,s52,09_1042.xml,"[26, 3250, 6, 0, 347]"
18278,s52,09_1042.xml,"[3250, 6, 0, 347, 15219]"
18279,s52,09_1042.xml,"[6, 0, 347, 15219, 202]"
18280,s52,09_1042.xml,"[0, 347, 15219, 202, 4]"
18281,s52,09_1042.xml,"[347, 15219, 202, 4, 208]"
18282,s52,09_1042.xml,"[15219, 202, 4, 208, 2970]"
18283,s52,09_1042.xml,"[202, 4, 208, 2970, 7]"
18284,s52,09_1042.xml,"[4, 208, 2970, 7, 3347]"
18285,s52,09_1042.xml,"[208, 2970, 7, 3347, 3995]"
18286,s52,09_1042.xml,"[2970, 7, 3347, 3995, 21]"
18287,s52,09_1042.xml,"[7, 3347, 3995, 21, 2696]"
18288,s52,09_1042.xml,"[3347, 3995, 21, 2696, 649]"
18289,s52,09_1042.xml,"[3995, 21, 2696, 649, 9724]"
18290,s52,09_1042.xml,"[21, 2696, 649, 9724, 13]"
18291,s52,09_1042.xml,"[2696, 649, 9724, 13, 0]"
18292,s52,09_1042.xml,"[649, 9724, 13, 0, 1949]"
18293,s52,09_1042.xml,"[9724, 13, 0, 1949, 3]"
18294,s52,09_1042.xml,"[13, 0, 1949, 3, 49121]"
18295,s52,09_1042.xml,"[0, 1949, 3, 49121, 6891]"
18296,s52,09_1042.xml,"[1949, 3, 49121, 6891, 6]"
18297,s52,09_1042.xml,"[3, 49121, 6891, 6, 0]"
18298,s52,09_1042.xml,"[49121, 6891, 6, 0, 1399]"
18299,s52,09_1042.xml,"[6891, 6, 0, 1399, 202]"
18300,s52,09_1042.xml,"[6, 0, 1399, 202, 201534]"
18301,s53,09_1042.xml,"[201534, 6380, 201534, 13, 1021]"
18302,s53,09_1042.xml,"[6380, 201534, 13, 1021, 478]"
18303,s53,09_1042.xml,"[201534, 13, 1021, 478, 201534]"
18304,s53,09_1042.xml,"[13, 1021, 478, 201534, 5462]"
18305,s53,09_1042.xml,"[1021, 478, 201534, 5462, 7]"
18306,s53,09_1042.xml,"[478, 201534, 5462, 7, 19196]"
18307,s53,09_1042.xml,"[201534, 5462, 7, 19196, 6]"
18308,s53,09_1042.xml,"[5462, 7, 19196, 6, 0]"
18309,s53,09_1042.xml,"[7, 19196, 6, 0, 1399]"
18310,s53,09_1042.xml,"[19196, 6, 0, 1399, 202]"
18311,s53,09_1042.xml,"[6, 0, 1399, 202, 201534]"
18312,s53,09_1042.xml,"[0, 1399, 202, 201534, 201534]"
18313,s53,09_1042.xml,"[1399, 202, 201534, 201534, 1807]"
18314,s53,09_1042.xml,"[202, 201534, 201534, 1807, 21]"
18315,s53,09_1042.xml,"[201534, 201534, 1807, 21, 7]"
18316,s53,09_1042.xml,"[201534, 1807, 21, 7, 374]"
18317,s53,09_1042.xml,"[1807, 21, 7, 374, 3]"
18318,s53,09_1042.xml,"[21, 7, 374, 3, 1547]"
18319,s53,09_1042.xml,"[7, 374, 3, 1547, 5990]"
18320,s53,09_1042.xml,"[374, 3, 1547, 5990, 1021]"
18321,s53,09_1042.xml,"[3, 1547, 5990, 1021, 470]"
18322,s53,09_1042.xml,"[1547, 5990, 1021, 470, 584]"
18323,s53,09_1042.xml,"[5990, 1021, 470, 584, 23]"
18324,s53,09_1042.xml,"[1021, 470, 584, 23, 0]"
18325,s53,09_1042.xml,"[470, 584, 23, 0, 2352]"
18326,s53,09_1042.xml,"[584, 23, 0, 2352, 264]"
18327,s53,09_1042.xml,"[23, 0, 2352, 264, 5052]"
18328,s53,09_1042.xml,"[0, 2352, 264, 5052, 24]"
18329,s53,09_1042.xml,"[2352, 264, 5052, 24, 42]"
18330,s53,09_1042.xml,"[264, 5052, 24, 42, 0]"
18331,s53,09_1042.xml,"[5052, 24, 42, 0, 347]"
18332,s53,09_1042.xml,"[24, 42, 0, 347, 15219]"
18333,s53,09_1042.xml,"[42, 0, 347, 15219, 202]"
18334,s53,09_1042.xml,"[0, 347, 15219, 202, 979]"
18335,s53,09_1042.xml,"[347, 15219, 202, 979, 6]"
18336,s53,09_1042.xml,"[15219, 202, 979, 6, 201534]"
18337,s53,09_1042.xml,"[202, 979, 6, 201534, 19]"
18338,s53,09_1042.xml,"[979, 6, 201534, 19, 201534]"
18339,s53,09_1042.xml,"[6, 201534, 19, 201534, 2823]"
18340,s53,09_1042.xml,"[201534, 19, 201534, 2823, 676]"
18341,s53,09_1042.xml,"[19, 201534, 2823, 676, 201534]"
18342,s53,09_1042.xml,"[201534, 2823, 676, 201534, 7697]"
18343,s53,09_1042.xml,"[2823, 676, 201534, 7697, 201534]"
18344,s53,09_1042.xml,"[676, 201534, 7697, 201534, 0]"
18345,s53,09_1042.xml,"[201534, 7697, 201534, 0, 201534]"
18346,s53,09_1042.xml,"[7697, 201534, 0, 201534, 5]"
18347,s53,09_1042.xml,"[201534, 0, 201534, 5, 0]"
18348,s53,09_1042.xml,"[0, 201534, 5, 0, 3120]"
18349,s53,09_1042.xml,"[201534, 5, 0, 3120, 6]"
18350,s53,09_1042.xml,"[5, 0, 3120, 6, 0]"
18351,s53,09_1042.xml,"[0, 3120, 6, 0, 248]"
18352,s53,09_1042.xml,"[3120, 6, 0, 248, 3]"
18353,s53,09_1042.xml,"[6, 0, 248, 3, 15808]"
18354,s53,09_1042.xml,"[0, 248, 3, 15808, 19]"
18355,s53,09_1042.xml,"[248, 3, 15808, 19, 201534]"
18356,s54,09_1042.xml,"[1825, 14, 1766, 21, 179]"
18357,s54,09_1042.xml,"[14, 1766, 21, 179, 3]"
18358,s54,09_1042.xml,"[1766, 21, 179, 3, 17387]"
18359,s54,09_1042.xml,"[21, 179, 3, 17387, 12]"
18360,s54,09_1042.xml,"[179, 3, 17387, 12, 0]"
18361,s54,09_1042.xml,"[3, 17387, 12, 0, 327734]"
18362,s54,09_1042.xml,"[17387, 12, 0, 327734, 16177]"
18363,s54,09_1042.xml,"[12, 0, 327734, 16177, 201534]"
18364,s54,09_1042.xml,"[0, 327734, 16177, 201534, 201534]"
18365,s54,09_1042.xml,"[327734, 16177, 201534, 201534, 24207]"
18366,s54,09_1042.xml,"[16177, 201534, 201534, 24207, 5]"
18367,s54,09_1042.xml,"[201534, 201534, 24207, 5, 11378]"
18368,s54,09_1042.xml,"[201534, 24207, 5, 11378, 8]"
18369,s54,09_1042.xml,"[24207, 5, 11378, 8, 445]"
18370,s54,09_1042.xml,"[5, 11378, 8, 445, 4]"
18371,s54,09_1042.xml,"[11378, 8, 445, 4, 29]"
18372,s54,09_1042.xml,"[8, 445, 4, 29, 15420]"
18373,s54,09_1042.xml,"[445, 4, 29, 15420, 4050]"
18374,s54,09_1042.xml,"[4, 29, 15420, 4050, 3]"
18375,s54,09_1042.xml,"[29, 15420, 4050, 3, 0]"
18376,s54,09_1042.xml,"[15420, 4050, 3, 0, 899]"
18377,s54,09_1042.xml,"[4050, 3, 0, 899, 38]"
18378,s54,09_1042.xml,"[3, 0, 899, 38, 4316]"
18379,s54,09_1042.xml,"[0, 899, 38, 4316, 20]"
18380,s54,09_1042.xml,"[899, 38, 4316, 20, 13]"
18381,s54,09_1042.xml,"[38, 4316, 20, 13, 3602]"
18382,s54,09_1042.xml,"[4316, 20, 13, 3602, 3]"
18383,s54,09_1042.xml,"[20, 13, 3602, 3, 0]"
18384,s54,09_1042.xml,"[13, 3602, 3, 0, 201534]"
18385,s55,09_1042.xml,"[20, 4220, 48644, 1949, 10]"
18386,s55,09_1042.xml,"[4220, 48644, 1949, 10, 2189]"
18387,s55,09_1042.xml,"[48644, 1949, 10, 2189, 5]"
18388,s55,09_1042.xml,"[1949, 10, 2189, 5, 201534]"
18389,s55,09_1042.xml,"[10, 2189, 5, 201534, 4]"
18390,s55,09_1042.xml,"[2189, 5, 201534, 4, 138693]"
18391,s55,09_1042.xml,"[5, 201534, 4, 138693, 3]"
18392,s55,09_1042.xml,"[201534, 4, 138693, 3, 201534]"
18393,s55,09_1042.xml,"[4, 138693, 3, 201534, 94933]"
18394,s55,09_1042.xml,"[138693, 3, 201534, 94933, 560]"
18395,s55,09_1042.xml,"[3, 201534, 94933, 560, 0]"
18396,s55,09_1042.xml,"[201534, 94933, 560, 0, 201534]"
18397,s55,09_1042.xml,"[94933, 560, 0, 201534, 3]"
18398,s55,09_1042.xml,"[560, 0, 201534, 3, 0]"
18399,s55,09_1042.xml,"[0, 201534, 3, 0, 2721]"
18400,s55,09_1042.xml,"[201534, 3, 0, 2721, 201534]"
18401,s56,09_1042.xml,"[41, 1812, 12, 20, 260]"
18402,s56,09_1042.xml,"[1812, 12, 20, 260, 36]"
18403,s56,09_1042.xml,"[12, 20, 260, 36, 2056]"
18404,s56,09_1042.xml,"[20, 260, 36, 2056, 1476]"
18405,s56,09_1042.xml,"[260, 36, 2056, 1476, 6380]"
18406,s56,09_1042.xml,"[36, 2056, 1476, 6380, 201534]"
18407,s56,09_1042.xml,"[2056, 1476, 6380, 201534, 32312]"
18408,s56,09_1042.xml,"[1476, 6380, 201534, 32312, 314441]"
18409,s56,09_1042.xml,"[6380, 201534, 32312, 314441, 4]"
18410,s56,09_1042.xml,"[201534, 32312, 314441, 4, 1762]"
18411,s56,09_1042.xml,"[32312, 314441, 4, 1762, 37]"
18412,s56,09_1042.xml,"[314441, 4, 1762, 37, 201534]"
18413,s56,09_1042.xml,"[4, 1762, 37, 201534, 5]"
18414,s56,09_1042.xml,"[1762, 37, 201534, 5, 0]"
18415,s56,09_1042.xml,"[37, 201534, 5, 0, 1261]"
18416,s56,09_1042.xml,"[201534, 5, 0, 1261, 3]"
18417,s56,09_1042.xml,"[5, 0, 1261, 3, 138693]"
18418,s56,09_1042.xml,"[0, 1261, 3, 138693, 134]"
18419,s56,09_1042.xml,"[1261, 3, 138693, 134, 124]"
18420,s56,09_1042.xml,"[3, 138693, 134, 124, 201534]"
18421,s57,09_1042.xml,"[41, 52, 1812, 12, 20]"
18422,s57,09_1042.xml,"[52, 1812, 12, 20, 260]"
18423,s57,09_1042.xml,"[1812, 12, 20, 260, 36]"
18424,s57,09_1042.xml,"[12, 20, 260, 36, 1266]"
18425,s57,09_1042.xml,"[20, 260, 36, 1266, 4]"
18426,s57,09_1042.xml,"[260, 36, 1266, 4, 67115]"
18427,s57,09_1042.xml,"[36, 1266, 4, 67115, 401]"
18428,s57,09_1042.xml,"[1266, 4, 67115, 401, 29]"
18429,s57,09_1042.xml,"[4, 67115, 401, 29, 429]"
18430,s57,09_1042.xml,"[67115, 401, 29, 429, 3]"
18431,s57,09_1042.xml,"[401, 29, 429, 3, 15808]"
18432,s57,09_1042.xml,"[29, 429, 3, 15808, 15]"
18433,s57,09_1042.xml,"[429, 3, 15808, 15, 46]"
18434,s57,09_1042.xml,"[3, 15808, 15, 46, 14]"
18435,s57,09_1042.xml,"[15808, 15, 46, 14, 12858]"
18436,s57,09_1042.xml,"[15, 46, 14, 12858, 6]"
18437,s57,09_1042.xml,"[46, 14, 12858, 6, 5214]"
18438,s57,09_1042.xml,"[14, 12858, 6, 5214, 4]"
18439,s57,09_1042.xml,"[12858, 6, 5214, 4, 138693]"
18440,s57,09_1042.xml,"[6, 5214, 4, 138693, 46]"
18441,s57,09_1042.xml,"[5214, 4, 138693, 46, 4]"
18442,s57,09_1042.xml,"[4, 138693, 46, 4, 6380]"
18443,s57,09_1042.xml,"[138693, 46, 4, 6380, 610]"
18444,s57,09_1042.xml,"[46, 4, 6380, 610, 10]"
18445,s57,09_1042.xml,"[4, 6380, 610, 10, 0]"
18446,s57,09_1042.xml,"[6380, 610, 10, 0, 1428]"
18447,s57,09_1042.xml,"[610, 10, 0, 1428, 1549]"
18448,s57,09_1042.xml,"[10, 0, 1428, 1549, 21663]"
18449,s57,09_1042.xml,"[0, 1428, 1549, 21663, 21]"
18450,s57,09_1042.xml,"[1428, 1549, 21663, 21, 0]"
18451,s57,09_1042.xml,"[1549, 21663, 21, 0, 1853]"
18452,s57,09_1042.xml,"[21663, 21, 0, 1853, 6]"
18453,s57,09_1042.xml,"[21, 0, 1853, 6, 6726]"
18454,s57,09_1042.xml,"[0, 1853, 6, 6726, 4]"
18455,s57,09_1042.xml,"[1853, 6, 6726, 4, 0]"
18456,s57,09_1042.xml,"[6, 6726, 4, 0, 5060]"
18457,s57,09_1042.xml,"[6726, 4, 0, 5060, 3]"
18458,s57,09_1042.xml,"[4, 0, 5060, 3, 522]"
18459,s57,09_1042.xml,"[0, 5060, 3, 522, 5]"
18460,s57,09_1042.xml,"[5060, 3, 522, 5, 14390]"
18461,s57,09_1042.xml,"[3, 522, 5, 14390, 4]"
18462,s57,09_1042.xml,"[522, 5, 14390, 4, 0]"
18463,s57,09_1042.xml,"[5, 14390, 4, 0, 201534]"
18464,s58,09_1042.xml,"[2823, 657, 5280, 20, 15]"
18465,s58,09_1042.xml,"[657, 5280, 20, 15, 6317]"
18466,s58,09_1042.xml,"[5280, 20, 15, 6317, 106]"
18467,s58,09_1042.xml,"[20, 15, 6317, 106, 201534]"
18468,s58,09_1042.xml,"[15, 6317, 106, 201534, 12]"
18469,s58,09_1042.xml,"[6317, 106, 201534, 12, 0]"
18470,s58,09_1042.xml,"[106, 201534, 12, 0, 1399]"
18471,s58,09_1042.xml,"[201534, 12, 0, 1399, 202]"
18472,s58,09_1042.xml,"[12, 0, 1399, 202, 1120]"
18473,s58,09_1042.xml,"[0, 1399, 202, 1120, 1119]"
18474,s58,09_1042.xml,"[1399, 202, 1120, 1119, 6180]"
18475,s58,09_1042.xml,"[202, 1120, 1119, 6180, 6]"
18476,s58,09_1042.xml,"[1120, 1119, 6180, 6, 6726]"
18477,s58,09_1042.xml,"[1119, 6180, 6, 6726, 4]"
18478,s58,09_1042.xml,"[6180, 6, 6726, 4, 138693]"
18479,s58,09_1042.xml,"[6, 6726, 4, 138693, 296]"
18480,s58,09_1042.xml,"[6726, 4, 138693, 296, 201534]"
18481,s58,09_1042.xml,"[4, 138693, 296, 201534, 108]"
18482,s58,09_1042.xml,"[138693, 296, 201534, 108, 20]"
18483,s58,09_1042.xml,"[296, 201534, 108, 20, 14]"
18484,s58,09_1042.xml,"[201534, 108, 20, 14, 6]"
18485,s58,09_1042.xml,"[108, 20, 14, 6, 201534]"
18486,s58,09_1042.xml,"[20, 14, 6, 201534, 5]"
18487,s58,09_1042.xml,"[14, 6, 201534, 5, 891]"
18488,s58,09_1042.xml,"[6, 201534, 5, 891, 31]"
18489,s58,09_1042.xml,"[201534, 5, 891, 31, 36]"
18490,s58,09_1042.xml,"[5, 891, 31, 36, 553]"
18491,s58,09_1042.xml,"[891, 31, 36, 553, 51]"
18492,s58,09_1042.xml,"[31, 36, 553, 51, 201534]"
18493,s59,09_1042.xml,"[63, 14, 84, 906, 106]"
18494,s59,09_1042.xml,"[14, 84, 906, 106, 285]"
18495,s59,09_1042.xml,"[84, 906, 106, 285, 19]"
18496,s59,09_1042.xml,"[906, 106, 285, 19, 4]"
18497,s59,09_1042.xml,"[106, 285, 19, 4, 0]"
18498,s59,09_1042.xml,"[285, 19, 4, 0, 19006]"
18499,s59,09_1042.xml,"[19, 4, 0, 19006, 42]"
18500,s59,09_1042.xml,"[4, 0, 19006, 42, 33]"
18501,s59,09_1042.xml,"[0, 19006, 42, 33, 51]"
18502,s59,09_1042.xml,"[19006, 42, 33, 51, 46]"
18503,s59,09_1042.xml,"[42, 33, 51, 46, 32]"
18504,s59,09_1042.xml,"[33, 51, 46, 32, 287]"
18505,s59,09_1042.xml,"[51, 46, 32, 287, 4]"
18506,s59,09_1042.xml,"[46, 32, 287, 4, 30]"
