,Id,Name,file_id,text
79,s72,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The Hon Court to summon Peter Langley to give his information.
80,s73,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"Secretary, Department of Employment and Workplace Relations to be changed to Minister, for Centrelink, under Constitution 64."
81,s74,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml, 4.
82,s75,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,GROUNDS:  1.
83,s76,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The Constitution of the Commonwealth of Australia.
84,s77,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The High Court Judgment --- Huddart, Parker amp; Co Pty Ltd v Moorehead [1909] HCA 36 ; (1909) 8 CLR 330."
85,s78,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,3.
86,s79,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Magna Carta  4.
87,s80,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Peter Langley information and notes.
88,s81,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,5.
89,s82,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Justice and Natural Justice.
90,s83,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,There is no obvious question of law disclosed in this notice of appeal filed.
91,s84,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"Although the notice and grounds of appeal together with the oral argument were difficult to comprehend, the main thrust of the complaint raised by Mr Zoia was that there was no power on the part of the respondent or anyone else to compel him to sign an agreement before paying him a Newstart allowance."
92,s85,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,This appears to be similar to one of the arguments that was advanced without success before Siopis J in Zoia [2008] FCA 988.
93,s86,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,There has been no appeal from that decision although Mr Zoia did contend before me that it was incorrect.
94,s87,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The second aspect of the argument appears to be that, in fact, Mr Zoia had indicated that he was prepared to sign the agreement notwithstanding his primary position that he was not obliged to do so and that his willingness to sign the agreement was not taken into account."
95,s88,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"As to this argument, there was no evidence in support of this suggestion but, in any event, it could not constitute any reviewable error of law on the part of the AAT."
96,s89,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,There were subsidiary issues which I have also endeavoured to address.
97,s90,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"CONSTITUTIONAL POINTS  Although reference is made to the Constitution in the grounds of appeal in this matter, s 78B of the Judiciary Act 1903 (Cth) does not apply in circumstances where the constitutional question is manifestly unarguable ( Australian Competition amp; Consumer Commission v CG Berbatis Holdings Pty Ltd [1999] FCA 1151 ; (1999) 95 FCR 292 at 297 per French J and Daniels v Deputy Commissioner of Taxation [2007] SASC 431 at [17] - [19] )."
98,s91,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,That is so in this instance.
99,s92,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,RESTRICTION OF PERSONAL FREEDOMS AND PRIVILEGES  Paragraphs 5 and 6 of the notice of appeal appear to assert that personal freedoms and privileges guaranteed by the Magna Carta and the Constitution have been breached.
100,s93,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,There is no freedom 'to do as one please(s)' to be found in the Constitution .
101,s94,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Nor is there a charter guaranteeing a subject's liberty.
102,s95,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The High Court in Kruger v Commonwealth [1997] HCA 27 ; (1997) 190 CLR 1 held (at 61) (footnotes omitted):  In a number of recent cases it has been pointed out that the Australian Constitution , with few exceptions and in contrast with its American model, does not seek to establish personal liberty by placing restrictions upon the exercise of governmental power."
103,s96,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Those who framed the Australian Constitution accepted the view that individual rights were on the whole best left to the protection of the common law and the supremacy of parliament.
104,s97,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"Thus the Constitution deals, almost without exception, with the structure and relationship of government rather than with individual rights."
105,s98,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The fetters which are placed upon legislative action are, for the most part, for the purpose of distributing power between the federal government on the one hand and State governments on the other, rather than for the purpose of placing certain matters beyond the reach of any parliament."
106,s99,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The Constitution does not contain a Bill of Rights .
107,s100,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"Indeed, the 1898 Constitutional Convention rejected a proposal to include an express guarantee of individual rights based largely upon the Fourteenth Amendment to the United States Constitution and including a right to due process of law and the equal protection of laws."
108,s101,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The framers preferred to place their faith in the democratic process for the protection of individual rights and saw constitutional guarantees as restricting that process .
109,s102,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,(emphasis added)  The Courts have previously considered the Commonwealth's power to impose conditions on the grant and payment of Newstart allowance.
110,s103,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"In Higgins v Commonwealth (1998) 79 FCR 528 , Finn J considered the scope of the power of the Commonwealth to provide unemployment benefits."
111,s104,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"His Honour said (at 532):  As a matter of characterisation, it is not open to serious argument that s 634 is a law with respect to the provision of unemployment benefits."
112,s105,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The ""sufficiency of [s 634's] connection"" with the head of power - cf Leask v Commonwealth [1996] HCA 29 ; (1996) 140 ALR 1 at 33 - is incontrovertible."
113,s106,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The power to provide such benefits must, I consider, include at its ""core"" ... powers (a) to stipulate qualifications for entitlement to, and for continuing entitlement to, unemployment benefits; and (b) to impose disqualifications (temporary or permanent) on entitlement to ... or continuing entitlement to ... unemployment benefits."
114,s107,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"Provided the criteria adopted do not otherwise offend a constitutional provision or limitation, the ""justice and wisdom"" of the criteria so selected are matters for the legislature not the courts ... (emphasis added)  A person does not have a right to receive a social security payment, benefit or allowance."
115,s108,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The requirements prescribed by the SS Act are to be satisfied before such support is given.
116,s109,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"As found in Higgins 79 FCR 528 , it is within the Parliament's legislative power to impose conditions for the qualification and payability of social security payments."
117,s110,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,NATURAL JUSTICE  The applicant appears to claim he has been denied natural justice in relation to this matter.
118,s111,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,There is no support for that contention on the evidence.
119,s112,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"The applicant was afforded the opportunity to put material before the decision-maker as part of the internal review processes, to present his case to the Social Security Appeals Tribunal and to present his case to the Administrative Appeals Tribunal (the AAT)."
120,s113,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The argument as to a lack of natural justice is rejected.
121,s114,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,DELEGATION OF DECISION-MAKING POWERS  The applicant also appears to assert that s 64 of the Constitution cannot be delegated.
122,s115,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Section 64 of the Constitution provides as follows:  64 Ministers of State  The Governor-General may appoint officers to administer such departments of State of the Commonwealth as the Governor-General in Council may establish.
123,s116,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Such officers shall hold office during the pleasure of the Governor-General.
124,s117,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"They shall be members of the Federal Executive Council, and shall be the Queen's Ministers of State for the Commonwealth."
125,s118,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Ministers to sit in Parliament   After the first general election no Minister of State shall hold office for a longer period than three months unless he is or becomes a senator or a member of the House of Representatives.
126,s119,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"As best it can be understood, the applicant's argument appears to be that only the relevant Minister can make a valid decision to cancel a person's Newstart allowance under the SS Act."
127,s120,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,This argument is incorrect.
128,s121,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,One of the functions of a Minister of State of the Commonwealth as specified in s 64 of the Constitution is to administer such departments of the Commonwealth as the Governor-General in Council may establish.
129,s122,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"From time to time administrative arrangement orders (AAO) are issued to specify matters for which a department is responsible, namely:  (a) the matters referred to in the Part of the Schedule relating to that Department; and (b) matters arising under the legislation administered by a Minister of State administering the Department."
130,s123,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"(emphasis added)  The following table sets out the department which was responsible for 'matters arising' under the SS Act with respect to Newstart allowance at the time of various key events in relation to these proceedings: Date Event AAO in Force Responsible Department 07/08/2007 Applicant's Newstart allowance cancelled AAO issued on 21/09/2006, covering the period 30/01/2007 to 21/12/2007 Department of Employment and Workplace Relations 27/09/2007 Authorised review officer reviewed and affirmed the cancellation decision AAO issued on 29/09/2006, covering the period 30/01/2007 to 21/12/2007 Department of Employment and Workplace Relations 23/11/2007 Social Security Appeals Tribunal reviewed and affirmed the cancellation decision AAO issued on 21/09/2006, covering the period 31/01/2007 to 21/12/2007 Department of Employment and Workplace Relations 10/12/2007 Application filed with the AAT AAO issued on 03/12/2007, covering the period 03/12/2007 to 24/01/2008 Department of Education, Employment and Workplace Relations 04/09/2008 AAT's decision issued AAO issued on 25/01/2008 (as amended on 01/05/2008), which commenced on 25/01/2008 and which continues in force Department of Education, Employment and Workplace Relations 24/09/2008 Notice of Appeal filed AAO issued on 25/01/2008 (as amended on 01/05/2008), which commenced on 25/01/2008 and continues in force Department of Education, Employment and Workplace Relations DELEGATION OF DECISION-MAKING/REVIEW POWERS TO OFFICERS AND AAT  Paragraphs 8-10 of the notice of appeal appear to assert that the power to make a decision as to the qualification of a person for the Newstart allowance cannot be delegated."
131,s124,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,This is not correct.
132,s125,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The broad power of delegation granted to the Secretary in s 234 of the Social Security (Administration) Act 1999 makes this clear.
133,s126,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"See also s 126(3) and s 149 of that Act and s 43(1) of the AAT Act which permits review of decisions made under the social security law and to affirm, vary, set aside, substitute a new decision or remit the matter to the Secretary for reconsideration."
134,s127,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"INTELLIGIBILITY OF NOTICE OF APPEAL  Although the Court and the respondent have endeavoured to interpret what it is that Mr Zoia was seeking to contend in his notice of appeal, shortly put, most of the notice of appeal is almost unintelligible."
135,s128,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"Mr Zoia is a reasonably frequent litigant in this Court and may recall the decision of French J (as his Honour then was) in Zoia v Secretary, Department of Family and Community Services [2004] FCA 863 where his Honour said (at [5]):  On the face of the notice of appeal there is no intelligible appeal or matter put before the Court."
136,s129,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,In my opinion the notice of appeal should be struck out without any further delay and the application dismissed.
137,s130,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,The time of the Court and of the respondent is not to be taken up by responding to matters which do not contain any intelligible basis upon which the dispute or matter in question can be identified.
138,s131,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml," To the extent I have not already rejected Mr Zoia's apparent contentions, I adopt his Honour's approach to the matter."
139,s132,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,"For the same additional reasons, this application will be dismissed."
140,s133,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,I certify that the preceding thirty-five (35) numbered paragraphs are a true copy of the Reasons for Judgment herein of the Honourable Justice McKerracher.
141,s134,"Zoia v Secretary, Department of Education, Employment and Workplace Relations (No 2) [2009] FCA 924 (21 August 2009)",09_924.xml,Associate:  Dated: 21 August 2009  The Applicant represented himself   Counsel for the Respondent: S Oliver   Solicitor for the Respondent: Australian Government Solicitor  Date of Hearing: 5 August 2009   Date of Judgment: 21 August 2009    AustLII: Copyright Policy | Disclaimers | Privacy Policy | Feedback  URL: http://www.austlii.edu.au/au/cases/cth/FCA/2009/924.html   
0,c0,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,extension of times fixed by class order
1,c1,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,whether permissible under s 1322(4)(d)
2,c2,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,corporations
3,s0,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"  1 Section 1322(4)(d) of the Corporations Act 2001 (Cth) confers power upon the court to extend or abridge the period for doing any act ""in relation to a corporation""."
4,s1,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"The section does not, however, identify the instrument or authority that has prescribed the period which the court is able to extend or abridge."
5,s2,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,This has been left for the court to work out having regard to the purpose of the provision.
6,s3,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,In this case I held that s 1322(4)(d) permitted the court to extend the time for doing certain acts fixed by the Australian Securities and Investments Commission in a class order made under s 341.
7,s4,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"The times were then extended after I had satisfied myself, as required by s 1322(6)(c) , that no substantial injustice would be caused by the order."
8,s5,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,I indicated that in due course I would give reasons for my decision because the application of s 1322(4)(d) to a class order gave rise to nice questions of construction that had not previously been considered by a court.
9,s6,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"2 The Corporations Act contains (and prior Company Acts contained) strict requirements for the preparation, content and auditing of a company's annual financial report, for the distribution of that report to members for their consideration at an annual general meeting and for the lodging of the report with the appropriate regulatory authority."
10,s7,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The current provisions are to be found in Part 2M.3.
11,s8,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,3 In the case of group companies the reporting obligations can be unduly burdensome.
12,s9,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,Accordingly ASIC has (and under former legislation its predecessors had) power to relieve a company from the requirement to comply with the provisions.
13,s10,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,Presently the power is found in s 341.
14,s11,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,Pursuant to that section ASIC may make an order relieving a wholly owned subsidiary of a body corporate from complying with the reporting obligations.
15,s12,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,ASIC has made an order under the section which provides that relief but only if certain conditions are satisfied.
16,s13,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The most important condition is that the holding company prepare consolidated financial statements that cover the subsidiary.
17,s14,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"Other conditions are that (1) the holding company lodges its annual report as required by the legislation (s 319(3) provides that the report is to be lodged four months after the end of the financial year); (2) the notes to the financial statements include a short description of the deed of cross guarantee to which the members of the group are required to be a party, and also include a list of the parties to the guarantee; (3) within four months of the end of the financial year the subsidiary lodge a notice that the directors have resolved that the subsidiary remain party to the cross guarantee and take advantage of the order; (4) supplemental financial data be consolidated and filed that does not include data from group members that are not party to the deed of cross guarantee; (5) the holding company state that the members of the group will be able to meet any liabilities arising by virtue of the deed of cross guarantee; and (6) three years before and at all times after the subsidiary takes advantage of the relief given by the order, the subsidiary satisfies each of the obligations under Chapters 2M and 2N of the Corporations Act ."
18,s15,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,4 The plaintiffs are members of the Dana Australia group of companies.
19,s16,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The first plaintiff is the holding company and the other plaintiffs are its wholly owned subsidiaries.
20,s17,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The group assembles and distributes drive train products for the automotive industry.
21,s18,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,On any view it is a sizeable operation.
22,s19,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The group's annual operating profit before tax is more than $40 million; its total net equity exceeds $150 million.
23,s20,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,5 Since 1993 the subsidiaries have taken advantage of the class orders and have not prepared or lodged any financial reports.
24,s21,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"Following a recent internal review it has been discovered that the first plaintiff and its subsidiaries have not, however, complied fully with the conditions in the class orders."
25,s22,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"In particular, annual reports have been filed later than required; notices that the subsidiary has taken advantage of the class order were not filed at all; the directors have not filed resolutions of their intent to remain party to the deed of cross guarantee; there have been no statements ensuring the ability of members of the group to meet any obligations or liabilities arising under the deed of cross guarantee; separate filings have not been submitted which only include financial information from parties to the deed of cross guarantee; there have been no descriptions of the deed of cross guarantee nor lists of its parties that are members of the group."
26,s23,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"The conditions were not satisfied partly by reason of mistake, partly because of oversight and, to some extent, as a result of neglect."
27,s24,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,Nonetheless as soon as the problem was discovered the plaintiffs took steps to rectify the position.
28,s25,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The appropriate documents were prepared and filed.
29,s26,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,But the filings were late.
30,s27,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The question was whether the prescribed periods could be extended and so validate the filings.
31,s28,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,To this end the plaintiffs turned to s 1322(4)(d).
32,s29,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,They said that under this section the court can extend the times fixed by the class order.
33,s30,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,6 In considering whether s 1322(4)(d) confers that power it is necessary to distinguish between a period that is fixed by ASIC directly in the class order (for example the obligation to lodge a notice within a set period) and a period that is fixed by the Corporations Act itself but which is picked up by the class order (such as the obligation to lodge an annual report within the time fixed by the legislation).
34,s31,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"In the latter case the view I take is that if the period fixed by the Corporations Act is extended by an order made under s 1322(4)(d) and the relevant act is then performed within the extended period, the condition of the class order will have been satisfied."
35,s32,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"Put another way, when a time fixed by the Corporations Act is incorporated into the class order then the incorporation is of that time as may be extended under s 1322(4)(d)."
36,s33,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"That approach does no damage to the language of the existing class order and in any event is, I think, what was intended."
37,s34,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,On this aspect it must be remembered that ASIC does not have power to extend times prescribed by the class order.
38,s35,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,7 The more difficult question is whether the section permits an extension of a period fixed directly by ASIC in the class order itself.
39,s36,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,Section 1322(4) derives from s 366(4) of the Uniform Companies Acts of 1961.
40,s37,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"Section 366(4) provided:  ""The Court (whether the company is in process of being wound up or not) may enlarge or abridge any time for doing any act or taking any proceeding allowed or limited by this Act or any rules or regulations thereunder upon such terms (if any) as the justice of the case may require and any such enlargement may be ordered although the application for the same is not made until after the time originally allowed or limited."
41,s38,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"""  It will be noticed immediately that the power of the court to enlarge or abridge time was confined to times that were fixed by the Companies Act or by the rules or regulations made under the Companies Act."
42,s39,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"The court did not have power to extend the time fixed by any other instrument, for example a class order."
43,s40,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"8 Although it is derived from s 366(4), s 1322(4)(d) is cast in different terms."
44,s41,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,"Relevantly it provides that: ""the Court may ... make ... (d) an order extending the period for doing any act, matter or thing or instituting or taking any proceeding under this Act or in relation to a corporation""."
45,s42,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,No longer is there a reference to the period that may be extended or abridged as being a period that is fixed by the Act or by the rules or regulations made under the Act.
46,s43,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,The reason for the change is not clear.
47,s44,"Dana Australia (Holdings) Pty Ltd, in the matter of Dana Australia (Holdings) Pty Ltd [2006] FCA 355 (11 April 2006)",06_355.xml,It is not discussed in the Explanatory Paper for the State legislation or the Explanatory Memorandum for the Commonwealth Bill.
